detector	lam_band0	lam_band1	lam_band2	lam_band3	lam_band4	lam_band5	lam_band6	lam_band7	lam_band8	lam_band9	lam_band10	lam_band11	lam_band12	lam_band13	lam_band14
3124	412.6622179	442.5504021	489.9057657	509.8567311	559.7648563	619.7124292	664.7144304	680.9739910	708.5002747	753.5720373	761.7138866	778.6269919	865.1506703	885.2321525	900.2980614
3125	412.6610522	442.5492364	489.9046000	509.8555653	559.7636906	619.7112635	664.7132647	680.9728253	708.4991090	753.5708716	761.7127209	778.6258261	865.1495046	885.2309868	900.2968957
3126	412.6598865	442.5480707	489.9034343	509.8543996	559.7625249	619.7100978	664.7120990	680.9716596	708.4979433	753.5697059	761.7115552	778.6246604	865.1483389	885.2298210	900.2957300
3127	412.6587208	442.5469050	489.9022686	509.8532339	559.7613592	619.7089321	664.7109333	680.9704939	708.4967776	753.5685402	761.7103895	778.6234947	865.1471732	885.2286553	900.2945642
3128	412.6575551	442.5457393	489.9011029	509.8520682	559.7601934	619.7077664	664.7097676	680.9693282	708.4956119	753.5673745	761.7092238	778.6223290	865.1460074	885.2274896	900.2933985
3129	412.6563894	442.5445735	489.8999371	509.8509025	559.7590277	619.7066007	664.7086018	680.9681625	708.4944462	753.5662087	761.7080581	778.6211633	865.1448417	885.2263239	900.2922328
3130	412.6552237	442.5434078	489.8987714	509.8497368	559.7578620	619.7054350	664.7074361	680.9669968	708.4932805	753.5650430	761.7068924	778.6199976	865.1436760	885.2251582	900.2910671
3131	412.6540580	442.5422421	489.8976057	509.8485711	559.7566963	619.7042692	664.7062704	680.9658311	708.4921148	753.5638773	761.7057266	778.6188319	865.1425103	885.2239925	900.2899014
3132	412.6528923	442.5410764	489.8964400	509.8474054	559.7555306	619.7031035	664.7051047	680.9646653	708.4909490	753.5627116	761.7045609	778.6176662	865.1413446	885.2228268	900.2887357
3133	412.6517266	442.5399107	489.8952743	509.8462397	559.7543649	619.7019378	664.7039390	680.9634996	708.4897833	753.5615459	761.7033952	778.6165005	865.1401789	885.2216611	900.2875700
3134	412.6505608	442.5387450	489.8941086	509.8450740	559.7531992	619.7007721	664.7027733	680.9623339	708.4886176	753.5603802	761.7022295	778.6153348	865.1390132	885.2204954	900.2864043
3135	412.6493951	442.5375793	489.8929429	509.8439082	559.7520335	619.6996064	664.7016076	680.9611682	708.4874519	753.5592145	761.7010638	778.6141690	865.1378475	885.2193297	900.2852386
3136	412.6482294	442.5364136	489.8917772	509.8427425	559.7508678	619.6984407	664.7004419	680.9600025	708.4862862	753.5580488	761.6998981	778.6130033	865.1366818	885.2181639	900.2840729
3137	412.6470637	442.5352479	489.8906115	509.8415768	559.7497021	619.6972750	664.6992762	680.9588368	708.4851205	753.5568831	761.6987324	778.6118376	865.1355161	885.2169982	900.2829071
3138	412.6458980	442.5340822	489.8894458	509.8404111	559.7485363	619.6961093	664.6981105	680.9576711	708.4839548	753.5557174	761.6975667	778.6106719	865.1343503	885.2158325	900.2817414
3139	412.6447323	442.5329164	489.8882800	509.8392454	559.7473706	619.6949436	664.6969447	680.9565054	708.4827891	753.5545516	761.6964010	778.6095062	865.1331846	885.2146668	900.2805757
3140	412.6435666	442.5317507	489.8871143	509.8380797	559.7462049	619.6937779	664.6957790	680.9553397	708.4816234	753.5533859	761.6952353	778.6083405	865.1320189	885.2135011	900.2794100
3141	412.6424009	442.5305850	489.8859486	509.8369140	559.7450392	619.6926121	664.6946133	680.9541740	708.4804577	753.5522202	761.6940695	778.6071748	865.1308532	885.2123354	900.2782443
3142	412.6412352	442.5294193	489.8847829	509.8357483	559.7438735	619.6914464	664.6934476	680.9530082	708.4792919	753.5510545	761.6929038	778.6060091	865.1296875	885.2111697	900.2770786
3143	412.6400695	442.5282536	489.8836172	509.8345826	559.7427078	619.6902807	664.6922819	680.9518425	708.4781262	753.5498888	761.6917381	778.6048434	865.1285218	885.2100040	900.2759129
3144	412.6389037	442.5270879	489.8824515	509.8334169	559.7415421	619.6891150	664.6911162	680.9506768	708.4769605	753.5487231	761.6905724	778.6036777	865.1273561	885.2088383	900.2747472
3145	412.6377380	442.5259222	489.8812858	509.8322511	559.7403764	619.6879493	664.6899505	680.9495111	708.4757948	753.5475574	761.6894067	778.6025119	865.1261904	885.2076726	900.2735815
3146	412.6365723	442.5247565	489.8801201	509.8310854	559.7392107	619.6867836	664.6887848	680.9483454	708.4746291	753.5463917	761.6882410	778.6013462	865.1250247	885.2065068	900.2724158
3147	412.6354066	442.5235908	489.8789544	509.8299197	559.7380450	619.6856179	664.6876191	680.9471797	708.4734634	753.5452260	761.6870753	778.6001805	865.1238590	885.2053411	900.2712500
3148	412.6342409	442.5224251	489.8777887	509.8287540	559.7368792	619.6844522	664.6864534	680.9460140	708.4722977	753.5440603	761.6859096	778.5990148	865.1226932	885.2041754	900.2700843
3149	412.6330752	442.5212593	489.8766229	509.8275883	559.7357135	619.6832865	664.6852876	680.9448483	708.4711320	753.5428945	761.6847439	778.5978491	865.1215275	885.2030097	900.2689186
3150	412.6319095	442.5200936	489.8754572	509.8264226	559.7345478	619.6821208	664.6841219	680.9436826	708.4699663	753.5417288	761.6835782	778.5966834	865.1203618	885.2018440	900.2677529
3151	412.6307438	442.5189279	489.8742915	509.8252569	559.7333821	619.6809550	664.6829562	680.9425169	708.4688006	753.5405631	761.6824124	778.5955177	865.1191961	885.2006783	900.2665872
3152	412.6295781	442.5177622	489.8731258	509.8240912	559.7322164	619.6797893	664.6817905	680.9413511	708.4676348	753.5393974	761.6812467	778.5943520	865.1180304	885.1995126	900.2654215
3153	412.6284124	442.5165965	489.8719601	509.8229255	559.7310507	619.6786236	664.6806248	680.9401854	708.4664691	753.5382317	761.6800810	778.5931863	865.1168647	885.1983469	900.2642558
3154	412.6272466	442.5154308	489.8707944	509.8217598	559.7298850	619.6774579	664.6794591	680.9390197	708.4653034	753.5370660	761.6789153	778.5920206	865.1156990	885.1971812	900.2630901
3155	412.6260809	442.5142651	489.8696287	509.8205940	559.7287193	619.6762922	664.6782934	680.9378540	708.4641377	753.5359003	761.6777496	778.5908548	865.1145333	885.1960155	900.2619244
3156	412.6249152	442.5130994	489.8684630	509.8194283	559.7275536	619.6751265	664.6771277	680.9366883	708.4629720	753.5347346	761.6765839	778.5896891	865.1133676	885.1948497	900.2607587
3157	412.6237495	442.5119337	489.8672973	509.8182626	559.7263879	619.6739608	664.6759620	680.9355226	708.4618063	753.5335689	761.6754182	778.5885234	865.1122019	885.1936840	900.2595929
3158	412.6225838	442.5107680	489.8661316	509.8170969	559.7252221	619.6727951	664.6747963	680.9343569	708.4606406	753.5324032	761.6742525	778.5873577	865.1110361	885.1925183	900.2584272
3159	412.6214181	442.5096023	489.8649658	509.8159312	559.7240564	619.6716294	664.6736305	680.9331912	708.4594749	753.5312374	761.6730868	778.5861920	865.1098704	885.1913526	900.2572615
3160	412.6202524	442.5084365	489.8638001	509.8147655	559.7228907	619.6704637	664.6724648	680.9320255	708.4583092	753.5300717	761.6719211	778.5850263	865.1087047	885.1901869	900.2560958
3161	412.6190867	442.5072708	489.8626344	509.8135998	559.7217250	619.6692979	664.6712991	680.9308598	708.4571435	753.5289060	761.6707553	778.5838606	865.1075390	885.1890212	900.2549301
3162	412.6179210	442.5061051	489.8614687	509.8124341	559.7205593	619.6681322	664.6701334	680.9296940	708.4559777	753.5277403	761.6695896	778.5826949	865.1063733	885.1878555	900.2537644
3163	412.6167553	442.5049394	489.8603030	509.8112684	559.7193936	619.6669665	664.6689677	680.9285283	708.4548120	753.5265746	761.6684239	778.5815292	865.1052076	885.1866898	900.2525987
3164	412.6155895	442.5037737	489.8591373	509.8101027	559.7182279	619.6658008	664.6678020	680.9273626	708.4536463	753.5254089	761.6672582	778.5803635	865.1040419	885.1855241	900.2514330
3165	412.6144238	442.5026080	489.8579716	509.8089369	559.7170622	619.6646351	664.6666363	680.9261969	708.4524806	753.5242432	761.6660925	778.5791977	865.1028762	885.1843584	900.2502673
3166	412.6132581	442.5014423	489.8568059	509.8077712	559.7158965	619.6634694	664.6654706	680.9250312	708.4513149	753.5230775	761.6649268	778.5780320	865.1017105	885.1831926	900.2491016
3167	412.6120924	442.5002766	489.8556402	509.8066055	559.7147308	619.6623037	664.6643049	680.9238655	708.4501492	753.5219118	761.6637611	778.5768663	865.1005448	885.1820269	900.2479358
3168	412.6109267	442.4991109	489.8544745	509.8054398	559.7135650	619.6611380	664.6631392	680.9226998	708.4489835	753.5207461	761.6625954	778.5757006	865.0993790	885.1808612	900.2467701
3169	412.6097610	442.4979452	489.8533087	509.8042741	559.7123993	619.6599723	664.6619734	680.9215341	708.4478178	753.5195803	761.6614297	778.5745349	865.0982133	885.1796955	900.2456044
3170	412.6085953	442.4967794	489.8521430	509.8031084	559.7112336	619.6588066	664.6608077	680.9203684	708.4466521	753.5184146	761.6602640	778.5733692	865.0970476	885.1785298	900.2444387
3171	412.6074296	442.4956137	489.8509773	509.8019427	559.7100679	619.6576408	664.6596420	680.9192027	708.4454864	753.5172489	761.6590982	778.5722035	865.0958819	885.1773641	900.2432730
3172	412.6062639	442.4944480	489.8498116	509.8007770	559.7089022	619.6564751	664.6584763	680.9180369	708.4443206	753.5160832	761.6579325	778.5710378	865.0947162	885.1761984	900.2421073
3173	412.6050982	442.4932823	489.8486459	509.7996113	559.7077365	619.6553094	664.6573106	680.9168712	708.4431549	753.5149175	761.6567668	778.5698721	865.0935505	885.1750327	900.2409416
3174	412.6039324	442.4921166	489.8474802	509.7984456	559.7065708	619.6541437	664.6561449	680.9157055	708.4419892	753.5137518	761.6556011	778.5687064	865.0923848	885.1738670	900.2397759
3175	412.6027667	442.4909509	489.8463145	509.7972798	559.7054051	619.6529780	664.6549792	680.9145398	708.4408235	753.5125861	761.6544354	778.5675406	865.0912191	885.1727013	900.2386102
3176	412.6016010	442.4897852	489.8451488	509.7961141	559.7042394	619.6518123	664.6538135	680.9133741	708.4396578	753.5114204	761.6532697	778.5663749	865.0900534	885.1715355	900.2374445
3177	412.6004353	442.4886195	489.8439831	509.7949484	559.7030737	619.6506466	664.6526478	680.9122084	708.4384921	753.5102547	761.6521040	778.5652092	865.0888877	885.1703698	900.2362787
3178	412.5992696	442.4874538	489.8428174	509.7937827	559.7019079	619.6494809	664.6514821	680.9110427	708.4373264	753.5090890	761.6509383	778.5640435	865.0877219	885.1692041	900.2351130
3179	412.5981039	442.4862880	489.8416516	509.7926170	559.7007422	619.6483152	664.6503163	680.9098770	708.4361607	753.5079232	761.6497726	778.5628778	865.0865562	885.1680384	900.2339473
3180	412.5969382	442.4851223	489.8404859	509.7914513	559.6995765	619.6471495	664.6491506	680.9087113	708.4349950	753.5067575	761.6486069	778.5617121	865.0853905	885.1668727	900.2327816
3181	412.5957725	442.4839566	489.8393202	509.7902856	559.6984108	619.6459837	664.6479849	680.9075456	708.4338293	753.5055918	761.6474411	778.5605464	865.0842248	885.1657070	900.2316159
3182	412.5946068	442.4827909	489.8381545	509.7891199	559.6972451	619.6448180	664.6468192	680.9063798	708.4326635	753.5044261	761.6462754	778.5593807	865.0830591	885.1645413	900.2304502
3183	412.5934411	442.4816252	489.8369888	509.7879542	559.6960794	619.6436523	664.6456535	680.9052141	708.4314978	753.5032604	761.6451097	778.5582150	865.0818934	885.1633756	900.2292845
3184	412.5922753	442.4804595	489.8358231	509.7867885	559.6949137	619.6424866	664.6444878	680.9040484	708.4303321	753.5020947	761.6439440	778.5570493	865.0807277	885.1622099	900.2281188
3185	412.5911096	442.4792938	489.8346574	509.7856227	559.6937480	619.6413209	664.6433221	680.9028827	708.4291664	753.5009290	761.6427783	778.5558835	865.0795620	885.1610442	900.2269531
3186	412.5899439	442.4781281	489.8334917	509.7844570	559.6925823	619.6401552	664.6421564	680.9017170	708.4280007	753.4997633	761.6416126	778.5547178	865.0783963	885.1598784	900.2257874
3187	412.5887782	442.4769624	489.8323260	509.7832913	559.6914166	619.6389895	664.6409907	680.9005513	708.4268350	753.4985976	761.6404469	778.5535521	865.0772306	885.1587127	900.2246216
3188	412.5876125	442.4757967	489.8311603	509.7821256	559.6902508	619.6378238	664.6398250	680.8993856	708.4256693	753.4974319	761.6392812	778.5523864	865.0760648	885.1575470	900.2234559
3189	412.5864468	442.4746309	489.8299945	509.7809599	559.6890851	619.6366581	664.6386592	680.8982199	708.4245036	753.4962661	761.6381155	778.5512207	865.0748991	885.1563813	900.2222902
3190	412.5852811	442.4734652	489.8288288	509.7797942	559.6879194	619.6354924	664.6374935	680.8970542	708.4233379	753.4951004	761.6369498	778.5500550	865.0737334	885.1552156	900.2211245
3191	412.5841154	442.4722995	489.8276631	509.7786285	559.6867537	619.6343266	664.6363278	680.8958885	708.4221722	753.4939347	761.6357840	778.5488893	865.0725677	885.1540499	900.2199588
3192	412.5829497	442.4711338	489.8264974	509.7774628	559.6855880	619.6331609	664.6351621	680.8947227	708.4210064	753.4927690	761.6346183	778.5477236	865.0714020	885.1528842	900.2187931
3193	412.5817840	442.4699681	489.8253317	509.7762971	559.6844223	619.6319952	664.6339964	680.8935570	708.4198407	753.4916033	761.6334526	778.5465579	865.0702363	885.1517185	900.2176274
3194	412.5806182	442.4688024	489.8241660	509.7751314	559.6832566	619.6308295	664.6328307	680.8923913	708.4186750	753.4904376	761.6322869	778.5453922	865.0690706	885.1505528	900.2164617
3195	412.5794525	442.4676367	489.8230003	509.7739656	559.6820909	619.6296638	664.6316650	680.8912256	708.4175093	753.4892719	761.6311212	778.5442264	865.0679049	885.1493871	900.2152960
3196	412.5782868	442.4664710	489.8218346	509.7727999	559.6809252	619.6284981	664.6304993	680.8900599	708.4163436	753.4881062	761.6299555	778.5430607	865.0667392	885.1482213	900.2141303
3197	412.5771211	442.4653053	489.8206689	509.7716342	559.6797595	619.6273324	664.6293336	680.8888942	708.4151779	753.4869405	761.6287898	778.5418950	865.0655735	885.1470556	900.2129645
3198	412.5759554	442.4641396	489.8195032	509.7704685	559.6785937	619.6261667	664.6281679	680.8877285	708.4140122	753.4857748	761.6276241	778.5407293	865.0644077	885.1458899	900.2117988
3199	412.5747897	442.4629738	489.8183374	509.7693028	559.6774280	619.6250010	664.6270021	680.8865628	708.4128465	753.4846090	761.6264584	778.5395636	865.0632420	885.1447242	900.2106331
3200	412.5736240	442.4618081	489.8171717	509.7681371	559.6762623	619.6238353	664.6258364	680.8853971	708.4116808	753.4834433	761.6252927	778.5383979	865.0620763	885.1435585	900.2094674
3201	412.5724583	442.4606424	489.8160060	509.7669714	559.6750966	619.6226695	664.6246707	680.8842314	708.4105151	753.4822776	761.6241269	778.5372322	865.0609106	885.1423928	900.2083017
3202	412.5712926	442.4594767	489.8148403	509.7658057	559.6739309	619.6215038	664.6235050	680.8830656	708.4093493	753.4811119	761.6229612	778.5360665	865.0597449	885.1412271	900.2071360
3203	412.5701269	442.4583110	489.8136746	509.7646400	559.6727652	619.6203381	664.6223393	680.8818999	708.4081836	753.4799462	761.6217955	778.5349008	865.0585792	885.1400614	900.2059703
3204	412.5689611	442.4571453	489.8125089	509.7634743	559.6715995	619.6191724	664.6211736	680.8807342	708.4070179	753.4787805	761.6206298	778.5337351	865.0574135	885.1388957	900.2048046
3205	412.5677954	442.4559796	489.8113432	509.7623085	559.6704338	619.6180067	664.6200079	680.8795685	708.4058522	753.4776148	761.6194641	778.5325693	865.0562478	885.1377300	900.2036389
3206	412.5666297	442.4548139	489.8101775	509.7611428	559.6692681	619.6168410	664.6188422	680.8784028	708.4046865	753.4764491	761.6182984	778.5314036	865.0550821	885.1365642	900.2024732
3207	412.5654640	442.4536482	489.8090118	509.7599771	559.6681024	619.6156753	664.6176765	680.8772371	708.4035208	753.4752834	761.6171327	778.5302379	865.0539164	885.1353985	900.2013074
3208	412.5642983	442.4524825	489.8078461	509.7588114	559.6669366	619.6145096	664.6165108	680.8760714	708.4023551	753.4741177	761.6159670	778.5290722	865.0527506	885.1342328	900.2001417
3209	412.5631326	442.4513167	489.8066803	509.7576457	559.6657709	619.6133439	664.6153450	680.8749057	708.4011894	753.4729519	761.6148013	778.5279065	865.0515849	885.1330671	900.1989760
3210	412.5619669	442.4501510	489.8055146	509.7564800	559.6646052	619.6121782	664.6141793	680.8737400	708.4000237	753.4717862	761.6136356	778.5267408	865.0504192	885.1319014	900.1978103
3211	412.5608012	442.4489853	489.8043489	509.7553143	559.6634395	619.6110124	664.6130136	680.8725743	708.3988580	753.4706205	761.6124698	778.5255751	865.0492535	885.1307357	900.1966446
3212	412.5596355	442.4478196	489.8031832	509.7541486	559.6622738	619.6098467	664.6118479	680.8714085	708.3976922	753.4694548	761.6113041	778.5244094	865.0480878	885.1295700	900.1954789
3213	412.5584698	442.4466539	489.8020175	509.7529829	559.6611081	619.6086810	664.6106822	680.8702428	708.3965265	753.4682891	761.6101384	778.5232437	865.0469221	885.1284043	900.1943132
3214	412.5573040	442.4454882	489.8008518	509.7518172	559.6599424	619.6075153	664.6095165	680.8690771	708.3953608	753.4671234	761.6089727	778.5220780	865.0457564	885.1272386	900.1931475
3215	412.5561383	442.4443225	489.7996861	509.7506514	559.6587767	619.6063496	664.6083508	680.8679114	708.3941951	753.4659577	761.6078070	778.5209122	865.0445907	885.1260729	900.1919818
3216	412.5549726	442.4431568	489.7985204	509.7494857	559.6576110	619.6051839	664.6071851	680.8667457	708.3930294	753.4647920	761.6066413	778.5197465	865.0434250	885.1249071	900.1908161
3217	412.5538069	442.4419911	489.7973547	509.7483200	559.6564453	619.6040182	664.6060194	680.8655800	708.3918637	753.4636263	761.6054756	778.5185808	865.0422593	885.1237414	900.1896503
3218	412.5526412	442.4408254	489.7961890	509.7471543	559.6552795	619.6028525	664.6048537	680.8644143	708.3906980	753.4624606	761.6043099	778.5174151	865.0410935	885.1225757	900.1884846
