detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
636	1714.208305788350	1875.761699545640	1927.126671961540	1930.899145251390	1804.878022466000	1651.444437913110	1531.938319060450	1473.515695301850	1409.738793697120	1265.940170452340	1251.199134585550	1178.907195850210	956.683020586314	930.407381969000	895.480423747105
637	1714.209391393990	1875.765800819330	1927.127523891950	1930.897277804440	1804.876436056000	1651.443987750360	1531.938189089490	1473.514858465110	1409.737744971760	1265.940184607590	1251.198594011700	1178.906320971100	956.683976484725	930.407058185735	895.480419320992
638	1714.210476810330	1875.769877207730	1927.128376363150	1930.895410183570	1804.874849613930	1651.443537535830	1531.938059052460	1473.514021601990	1409.736696224320	1265.940198813730	1251.198053513010	1178.905446100660	956.684932300814	930.406734450766	895.480414920523
639	1714.211562037390	1875.773954091590	1927.129223755540	1930.893542388750	1804.873263139790	1651.443087269500	1531.937928949360	1473.513184712490	1409.735647454790	1265.940213070740	1251.197513089490	1178.904571238920	956.685888034518	930.406410764094	895.480410545677
640	1714.212647075170	1875.778031470900	1927.130077332060	1930.891674419960	1804.871676633590	1651.442636951380	1531.937798780180	1473.512347796610	1409.734598663170	1265.940227378590	1251.196972741140	1178.903696385860	956.686843685764	930.406087125723	895.480406196423
641	1714.213731923700	1875.782109345600	1927.130931449450	1930.889806277170	1804.870090095320	1651.442186581470	1531.937668544910	1473.511509025020	1409.733549849460	1265.940241737270	1251.196432467990	1178.902821541490	956.687799254487	930.405763535651	895.480401872738
642	1714.214816582990	1875.786187715670	1927.131786107750	1930.887937960360	1804.868503525010	1651.441736159770	1531.937538243550	1473.510670226890	1409.732501013670	1265.940256146760	1251.195892270030	1178.901946705810	956.688754740622	930.405439993882	895.480397574597
643	1714.215901053070	1875.790266581070	1927.132641306980	1930.886069469510	1804.866916922670	1651.441285686290	1531.937407876090	1473.509833231720	1409.731452155800	1265.940270607040	1251.195352147260	1178.901071878810	956.689710144096	930.405116500417	895.480393301972
644	1714.216985333940	1875.794345941780	1927.133497047180	1930.884200804570	1804.865330288280	1651.440835161030	1531.937277442530	1473.508996210220	1409.730403275850	1265.940285118090	1251.194812099710	1178.900197060510	956.690665464846	930.404793055257	895.480389054836
645	1714.218069425630	1875.798425797770	1927.134353328390	1930.882331965550	1804.863743621860	1651.440384583970	1531.937146942850	1473.508159162390	1409.729354373810	1265.940299679890	1251.194272127370	1178.899322250890	956.691620702802	930.404469658403	895.480384833165
646	1714.219153328150	1875.802506149000	1927.135210150630	1930.880462952400	1804.862156923430	1651.439933955130	1531.937016377060	1473.507322088240	1409.728305449680	1265.940314292430	1251.193732230260	1178.898447449970	956.692575857897	930.404146309856	895.480380636930
647	1714.220237041530	1875.806586995430	1927.136067513950	1930.878593765110	1804.860570192980	1651.439483274520	1531.936885745150	1473.506484987790	1409.727256503470	1265.940328955680	1251.193192408380	1178.897572657740	956.693530930063	930.403823009617	895.480376466108
648	1714.221320565770	1875.810668337040	1927.136925418350	1930.876724403660	1804.858983430520	1651.439032542110	1531.936755047100	1473.505647861030	1409.726207535180	1265.940343669640	1251.192652661740	1178.896697874190	956.694485919236	930.403499757691	895.480372320671
649	1714.222403900890	1875.814750173810	1927.137783863900	1930.874854868010	1804.857396636060	1651.438581757930	1531.936624282920	1473.504810707990	1409.725158544810	1265.940358434280	1251.192112990340	1178.895823099340	956.695440825344	930.403176554075	895.480368200595
650	1714.223487046910	1875.818832505680	1927.138642850610	1930.872985158150	1804.855809809610	1651.438130921970	1531.936493452590	1473.503973528670	1409.724109532360	1265.940373249570	1251.191573394200	1178.894946919900	956.696395648321	930.402853398774	895.480364105849
651	1714.224570003850	1875.822915332640	1927.139502378520	1930.871115274040	1804.854222951170	1651.437680034240	1531.936362556130	1473.503136323080	1409.723060497830	1265.940388115500	1251.191033873330	1178.894067923780	956.697350388101	930.402530291786	895.480360036411
652	1714.225652771730	1875.826998654650	1927.140362447660	1930.869245215670	1804.852636060750	1651.437229094720	1531.936231593500	1473.502299091220	1409.722011441230	1265.940403032060	1251.190494427720	1178.893193176880	956.698305044613	930.402207233115	895.480355992254
653	1714.226735350560	1875.831082471680	1927.141223058070	1930.867374983010	1804.851049138360	1651.436778103430	1531.936100564710	1473.501461833120	1409.720962362530	1265.940417999230	1251.189955057390	1178.892318438680	956.699259617795	930.401884222763	895.480351973350
654	1714.227817740360	1875.835166783690	1927.142084209770	1930.865504576030	1804.849462184000	1651.436327060380	1531.935969469750	1473.500624548770	1409.719913261770	1265.940433016970	1251.189415762350	1178.891443709160	956.700214107574	930.401561260729	895.480347979675
655	1714.228899941140	1875.839251590650	1927.142945902800	1930.863633994720	1804.847875197690	1651.435875965540	1531.935838308620	1473.499787238190	1409.718864138930	1265.940448085290	1251.188876542600	1178.890568988320	956.701168513887	930.401238347015	895.480344011199
656	1714.229981952930	1875.843336892530	1927.143808137190	1930.861763239030	1804.846288179410	1651.435424818940	1531.935707081310	1473.498949901390	1409.717814994000	1265.940463204160	1251.188337398160	1178.889694276180	956.702122836665	930.400915481623	895.480335170219
657	1714.231063775740	1875.847422689320	1927.144670912980	1930.859892308960	1804.844701129200	1651.434973620560	1531.935575787810	1473.498112538370	1409.716765827010	1265.940478373560	1251.187798329020	1178.888819572720	956.703077075837	930.400592664556	895.480331251545
658	1714.232145409590	1875.851508980950	1927.145534230180	1930.858021204480	1804.843114047040	1651.434522370430	1531.935444428120	1473.497275149140	1409.715716637930	1265.940493593470	1251.187259335210	1178.887944877950	956.704031231342	930.400269895813	895.480327357990
659	1714.233226854500	1875.855595767410	1927.146398088850	1930.856149925570	1804.841526932950	1651.434071068520	1531.935313002230	1473.496437733720	1409.714667426780	1265.940508863870	1251.186720416710	1178.887070191860	956.704985303108	930.399947175395	895.480323489526
660	1714.234308110480	1875.859683048660	1927.147262489010	1930.854278472190	1804.839939786940	1651.433619714850	1531.935181510130	1473.495600292110	1409.713618193560	1265.940524184750	1251.186181573550	1178.886195514470	956.705939291069	930.399624503307	895.480319646128
661	1714.235389177550	1875.863770824670	1927.148127430690	1930.852406844320	1804.838352609010	1651.433168309400	1531.935049951830	1473.494762824330	1409.712568938260	1265.940539556090	1251.185642805720	1178.885320845770	956.706893195157	930.399301879549	895.480315827771
662	1714.236470055730	1875.867859095410	1927.148992913920	1930.850535041950	1804.836765399170	1651.432716852200	1531.934918327300	1473.493925330380	1409.711519660890	1265.940554977860	1251.185104113250	1178.884446185750	956.707847015308	930.398979304121	895.480312034425
663	1714.237550745040	1875.871947860840	1927.149858938750	1930.848663065030	1804.835178157420	1651.432265343250	1531.934786636550	1473.493087810270	1409.710467202710	1265.940570450060	1251.184565496130	1178.883571534420	956.708800751449	930.398656777025	895.480308266068
664	1714.238631245480	1875.876037120940	1927.150725505190	1930.846790913560	1804.833590883780	1651.431813782530	1531.934654879580	1473.492250264010	1409.709414719740	1265.940585972650	1251.184026954380	1178.882696891790	956.709754403516	930.398334298264	895.480304522668
665	1714.239711557090	1875.880126875670	1927.151592613290	1930.844918587510	1804.832003578250	1651.431362170040	1531.934523056360	1473.491412691610	1409.708365372530	1265.940601545630	1251.183488487980	1178.881822257840	956.710707971443	930.398011867839	895.480300804203
666	1714.240791679880	1875.884217125000	1927.152460263060	1930.843046086850	1804.830416240830	1651.430910505810	1531.934391166900	1473.490575093080	1409.707316003240	1265.940617168960	1251.182950096990	1178.880947632590	956.711661455157	930.397689485748	895.480297110645
667	1714.241871613860	1875.888307868900	1927.153328454560	1930.841173411550	1804.828828871540	1651.430458789820	1531.934259211190	1473.489737468430	1409.706266611880	1265.940632842650	1251.182411781360	1178.880073016030	956.712614854600	930.397367152000	895.480293441969
668	1714.242951359060	1875.892399107320	1927.154197187800	1930.839300561600	1804.827241470370	1651.430007022080	1531.934127189230	1473.488899817660	1409.705217198430	1265.940648566660	1251.181873541140	1178.879198408150	956.713568169697	930.397044866591	895.480289798147
669	1714.244030915480	1875.896490840250	1927.155066462810	1930.837421701370	1804.825654037350	1651.429555202580	1531.933995101010	1473.488062140790	1409.704167762910	1265.940664340980	1251.181335376320	1178.878323808980	956.714521400380	930.396722629524	895.480286179153
