detector	E0_band0	E0_band1	E0_band2	E0_band3	E0_band4	E0_band5	E0_band6	E0_band7	E0_band8	E0_band9	E0_band10	E0_band11	E0_band12	E0_band13	E0_band14
2268	1714.131702104520	1875.477075469040	1927.068294188550	1931.029687007990	1804.989205779420	1651.475878831240	1531.947250500020	1473.574315754100	1409.812283174520	1265.939313710380	1251.237243201870	1178.968574025610	956.615783991332	930.430211696124	895.480806411720
2269	1714.131976851690	1875.478085690270	1927.068497655140	1931.029223203820	1804.988809743280	1651.475767202650	1531.947219176130	1473.574107015860	1409.812021383700	1265.939316339540	1251.237106736660	1178.968355152460	956.616024373346	930.430129898606	895.480804836985
2270	1714.132251586980	1875.479095942600	1927.068701155380	1931.028759388890	1804.988413705100	1651.475655570820	1531.947187848140	1473.573898275910	1409.811759591520	1265.939318971960	1251.236970276120	1178.968136279840	956.616264750518	930.430048104107	895.480803263961
2271	1714.132526310350	1875.480106226030	1927.068904689260	1931.028295563200	1804.988017664910	1651.475543935750	1531.947156516050	1473.573689534280	1409.811497797940	1265.939321607640	1251.236833820250	1178.967917407780	956.616505122845	930.429966312614	895.480801692656
2272	1714.132801021830	1875.481116540550	1927.069108256800	1931.027831726740	1804.987621622660	1651.475432297450	1531.947125179860	1473.573480790960	1409.811236002980	1265.939324246590	1251.236697369030	1178.967698536250	956.616745490326	930.429884524142	895.480800123066
2273	1714.133075721400	1875.482126886180	1927.069311858000	1931.027367879530	1804.987225578390	1651.475320655900	1531.947093839560	1473.573272045950	1409.810974206650	1265.939326888800	1251.236560922490	1178.967479665260	956.616985852957	930.429802738683	895.480798555192
2274	1714.133350409070	1875.483137262900	1927.069515492830	1931.026904021550	1804.986829532090	1651.475209011120	1531.947062495170	1473.573063299240	1409.810712408920	1265.939329534280	1251.236424480610	1178.967260794820	956.617226210741	930.429720956239	895.480796989033
2275	1714.133625084840	1875.484147670720	1927.069719161320	1931.026440152810	1804.986433483760	1651.475097363090	1531.947031146660	1473.572854550850	1409.810450609810	1265.939332183010	1251.236288043390	1178.967041924920	956.617466563679	930.429639176807	895.480795424586
2276	1714.133899748710	1875.485158109630	1927.069922863460	1931.025976273300	1804.986037433390	1651.474985711830	1531.946999794060	1473.572645800770	1409.810188809320	1265.939334835000	1251.236151610840	1178.966823055550	956.617706911764	930.429557400391	895.480793861857
2277	1714.134174400680	1875.486168579640	1927.070126599250	1931.025512383040	1804.985641380980	1651.474874057330	1531.946968437350	1473.572437049000	1409.809927007450	1265.939337490250	1251.236015182950	1178.966604186730	956.617947254991	930.429475626990	895.480792300840
2278	1714.134449040740	1875.487179080740	1927.070330368700	1931.025048482000	1804.985245326550	1651.474762399590	1531.946937076540	1473.572228295550	1409.809665204190	1265.939340148760	1251.235878759730	1178.966385318460	956.618187593373	930.429393856600	895.480790741540
2279	1714.134723668900	1875.488189612940	1927.070534171800	1931.024584570200	1804.984849270080	1651.474650738610	1531.946905711630	1473.572019540400	1409.809403399560	1265.939342810540	1251.235742341180	1178.966166450720	956.618427926898	930.429312089228	895.480789183953
2280	1714.134998285160	1875.489200176240	1927.070738008550	1931.024120647630	1804.984453211570	1651.474539074390	1531.946874342610	1473.571810783570	1409.809141593540	1265.939345475580	1251.235605927290	1178.965947583520	956.618668255570	930.429230324868	895.480787628074
2281	1714.135272889530	1875.490210770620	1927.070941878960	1931.023656714300	1804.984057151040	1651.474427406930	1531.946842969490	1473.571602025050	1409.808879786130	1265.939348143870	1251.235469518070	1178.965728716860	956.618908579384	930.429148563525	895.480786073911
2282	1714.135547481990	1875.491221396100	1927.071145783020	1931.023192770200	1804.983661088470	1651.474315736240	1531.946811592260	1473.571393264840	1409.808617977340	1265.939350815420	1251.235333113520	1178.965509850760	956.619148898343	930.429066805192	895.480784521461
2283	1714.135822062560	1875.492232052670	1927.071349720740	1931.022728815340	1804.983265023880	1651.474204062300	1531.946780210930	1473.571184502940	1409.808356167170	1265.939353490240	1251.235196713620	1178.965290985180	956.619389212441	930.428985049874	895.480782970719
2284	1714.136096631220	1875.493242740340	1927.071553692110	1931.022264849710	1804.982868957250	1651.474092385130	1531.946748825500	1473.570975739350	1409.808094355620	1265.939356168310	1251.235060318400	1178.965072120160	956.619629521681	930.428903297574	895.480781421690
2285	1714.136371187990	1875.494253459100	1927.071757697140	1931.021800873320	1804.982472888580	1651.473980704720	1531.946717435970	1473.570766974080	1409.807832542690	1265.939358849640	1251.234923927850	1178.964853255670	956.619869826062	930.428821548287	895.480779874372
2286	1714.136645732850	1875.495264208950	1927.071961735830	1931.021336886150	1804.982076817890	1651.473869021060	1531.946686042330	1473.570558207120	1409.807570728370	1265.939361534230	1251.234787541960	1178.964634391730	956.620112892497	930.428739802014	895.480778328763
2287	1714.136920265810	1875.496274989890	1927.072165808180	1931.020872888220	1804.981680745160	1651.473757334170	1531.946654644580	1473.570349438480	1409.807308912660	1265.939364222070	1251.234651160740	1178.964415528320	956.620353187591	930.428658058756	895.480776784863
2288	1714.137194786880	1875.497285801920	1927.072369914180	1931.020408879520	1804.981284670400	1651.473645644040	1531.946623242740	1473.570140668140	1409.807047095580	1265.939366913180	1251.234514784180	1178.964196665460	956.620593477823	930.428576318512	895.480775242677
2289	1714.137469296060	1875.498296645050	1927.072574053850	1931.019944860050	1804.980888593610	1651.473533950670	1531.946591836780	1473.569931896120	1409.806785277110	1265.939369607540	1251.234372021970	1178.963977803140	956.620833763192	930.428494581281	895.480773702198
2290	1714.137743793330	1875.499307519250	1927.072778227170	1931.019480829820	1804.980492514800	1651.473422254060	1531.946560426730	1473.569723122400	1409.806523457260	1265.939372305160	1251.234235655630	1178.963758941350	956.621074043694	930.428412847070	895.480772163428
2291	1714.138018278700	1875.500318424550	1927.072982434150	1931.019016788810	1804.980086189100	1651.473310554210	1531.946529012560	1473.569514347010	1409.806261636030	1265.939375006040	1251.234099293950	1178.963540080120	956.621314319329	930.428331115870	895.480770626367
2292	1714.138292752180	1875.501329360950	1927.073186674790	1931.018552737030	1804.979690107770	1651.473198851130	1531.946497594300	1473.569305569930	1409.805999813410	1265.939377710170	1251.233962936940	1178.963321219420	956.621554590096	930.428249387682	895.480769091014
2293	1714.138567213760	1875.502340328430	1927.073390949100	1931.018088674480	1804.979294024410	1651.473087144800	1531.946466171930	1473.569096791160	1409.805737989410	1265.939380417550	1251.233826584600	1178.963102359270	956.621794855995	930.428167662510	895.480767557368
2294	1714.138841663440	1875.503351326990	1927.073595257060	1931.017624601160	1804.978897939020	1651.472975435240	1531.946434745460	1473.568888010700	1409.805476164030	1265.939383128190	1251.233690236930	1178.962883499650	956.622035117024	930.428085940355	895.480766025429
2295	1714.139116101230	1875.504362356640	1927.073799598690	1931.017160517080	1804.978501851600	1651.472863722440	1531.946403314880	1473.568679228560	1409.805214337270	1265.939385842100	1251.233553893920	1178.962664640580	956.622275373181	930.428004221210	895.480764495197
2296	1714.139390527110	1875.505373417380	1927.074003973980	1931.016696422220	1804.978105762140	1651.472752006400	1531.946371880200	1473.568470444730	1409.804952509120	1265.939388559250	1251.233417555580	1178.962445782050	956.622515624471	930.427922505083	895.480762966673
2297	1714.139664941100	1875.506384509210	1927.074208382930	1931.016232316590	1804.977709670650	1651.472640287110	1531.946340441400	1473.568261659220	1409.804690679590	1265.939391279660	1251.233281221910	1178.962226924070	956.622755870881	930.427840791970	895.480761439853
2298	1714.139939343210	1875.507395632120	1927.074412825560	1931.015768200180	1804.977313577130	1651.472528564590	1531.946308998510	1473.568052872020	1409.804428848670	1265.939394003320	1251.233144892900	1178.962008066620	956.622996112421	930.427759081872	895.480759914741
2299	1714.140213733410	1875.508406786130	1927.074617301840	1931.015304073010	1804.976917481590	1651.472416838830	1531.946277551510	1473.567844083140	1409.804167016380	1265.939396730240	1251.233008568570	1178.961789209720	956.623236349088	930.427677374787	895.480758391333
2300	1714.140488111710	1875.509417971210	1927.074821811790	1931.014839935060	1804.976521384000	1651.472305109840	1531.946246100400	1473.567635292570	1409.803905182710	1265.939399460420	1251.232872248900	1178.961570353350	956.623476580875	930.427595670718	895.480756869631
2301	1714.140762478120	1875.510429187370	1927.075026355400	1931.014375786340	1804.976125284390	1651.472193377600	1531.946214645190	1473.567426500310	1409.803643347640	1265.939402193840	1251.232735933900	1178.961351497540	956.623716807782	930.427513969662	895.480755349630
2302	1714.141036832630	1875.511440434620	1927.075230932670	1931.013911626840	1804.975729182750	1651.472081642120	1531.946183185880	1473.567217706370	1409.803381511190	1265.939404930520	1251.232599623560	1178.961132642250	956.623957029816	930.427432271625	895.480753831338
2303	1714.141311175260	1875.512451712960	1927.075435543620	1931.013447456570	1804.975333079080	1651.471969903410	1531.946151722460	1473.567008910750	1409.803119673370	1265.939407670460	1251.232463317900	1178.960913787520	956.624197246969	930.427350576599	895.480752314745
2304	1714.141585505970	1875.513463022380	1927.075640188230	1931.012983275530	1804.974936973360	1651.471858161450	1531.946120254930	1473.566800113430	1409.802857834160	1265.939410413640	1251.232327016900	1178.960694933320	956.624437459242	930.427268884587	895.480750799861
2305	1714.141859824800	1875.514474362880	1927.075844866510	1931.012519083710	1804.974540865640	1651.471746416260	1531.946088783290	1473.566591314440	1409.802595993570	1265.939413160080	1251.232190720570	1178.960476079670	956.624677666637	930.427187195593	895.480749286674
2306	1714.142134131740	1875.515485734460	1927.076049578460	1931.012054881120	1804.974144755870	1651.471634667830	1531.946057307550	1473.566382513760	1409.802334151600	1265.939415909770	1251.232054428910	1178.960257226550	956.624917869144	930.427105509611	895.480747775191
2307	1714.142408426780	1875.516497137130	1927.076254324070	1931.011590667750	1804.973748644080	1651.471522916160	1531.946033682750	1473.566173711400	1409.802072308240	1265.939418662720	1251.231918141920	1178.960038373990	956.625158066764	930.427023826645	895.480746265411
2308	1714.142682709930	1875.517508570880	1927.076459103360	1931.011126443610	1804.973352530250	1651.471411161250	1531.946002194680	1473.565964907350	1409.801810463500	1265.939421418910	1251.231781859600	1178.959819521950	956.625398259506	930.426942146692	895.480744757334
2309	1714.142956981180	1875.518520035710	1927.076663916320	1931.010662208690	1804.972956414400	1651.471299403100	1531.945970702500	1473.565756101620	1409.801548617370	1265.939424178360	1251.231645581950	1178.959600670470	956.625638447360	930.426860469755	895.480743250959
2310	1714.143231240540	1875.519531531610	1927.076868762940	1931.010197962990	1804.972560296510	1651.471187641710	1531.945939206220	1473.565547294200	1409.801286769870	1265.939426941060	1251.231509308960	1178.959381819530	956.625878630329	930.426778795835	895.480741746284
2311	1714.143505488010	1875.520543058600	1927.077073643240	1931.009733706520	1804.972164176590	1651.471075877080	1531.945907705820	1473.565338485090	1409.801024920980	1265.939429707010	1251.231373040650	1178.959162969120	956.626118808410	930.426697124927	895.480740243308
2312	1714.143779723590	1875.521554616670	1927.077278557210	1931.009269439260	1804.971768054650	1651.470964109220	1531.945876201330	1473.565129674310	1409.800763070720	1265.939432476210	1251.231236777000	1178.958944119260	956.626358981597	930.426615457033	895.480738742033
2313	1714.144053947270	1875.522566205820	1927.077483504850	1931.008805161240	1804.971371930670	1651.470852338110	1531.945844692730	1473.564920861850	1409.800501219060	1265.939435248660	1251.231100518030	1178.958725269940	956.626599149900	930.426533792157	895.480737242456
2314	1714.144328159060	1875.523577826040	1927.077688486150	1931.008340872430	1804.970975804670	1651.470740563770	1531.945813180020	1473.564712047690	1409.800239366030	1265.939438024360	1251.230964263720	1178.958506421160	956.626839313307	930.426452130295	895.480735744582
2315	1714.144602358960	1875.524589477340	1927.077893501140	1931.007876572840	1804.970579676640	1651.470628786180	1531.945781663210	1473.564503231860	1409.799977511610	1265.939440803310	1251.230828014080	1178.958287572930	956.627079471826	930.426370471446	895.480734248405
2316	1714.144876546960	1875.525601159730	1927.078098549810	1931.007412262480	1804.970183546570	1651.470517005360	1531.945750142290	1473.564294414340	1409.799715655810	1265.939443585510	1251.230691769120	1178.958068725230	956.627319625451	930.426288815613	895.480732753925
2317	1714.145150723080	1875.526612873180	1927.078303632130	1931.006947941340	1804.969787414480	1651.470405221300	1531.945718617260	1473.564085595140	1409.799453798630	1265.939446370960	1251.230555528820	1178.957849878070	956.627559774181	930.426207162792	895.480731261147
2318	1714.145424887300	1875.527624617710	1927.078508748150	1931.006483609410	1804.969391280350	1651.470293434000	1531.945687088130	1473.563876774250	1409.799191940060	1265.939449159660	1251.230419293190	1178.957631031470	956.627799918009	930.426125512990	895.480729770065
